order_id,customer_name,product,amount,order_date
2796035b-c3bf-40ad-b20c-8b22a867eda3,Andrew Barrett,federal,810.28,2025-07-01
0b055edf-3cc8-46a0-b939-f7636e65b9e8,Pamela Holmes,sort,227.55,2025-02-10
6cd15a15-5e96-4954-a0b6-3e6b426b85c6,Hannah Silva,concern,616.88,2025-08-17
96332946-4873-4073-b8d5-1c20989323be,Kelsey Gutierrez,citizen,669.45,2025-07-17
bc89981a-d09b-442d-9ee4-5482180d30bd,Phillip Dorsey,conference,112.93,2025-04-18
758d7183-2a8f-455c-926c-bf9717745a5a,Keith Hudson,difficult,-7.54,2025-02-06
49c93ac9-3320-4763-abc9-238e91df78da,Jeremy Webb,bank,400.51,2025-08-08
aecc8b4a-4995-4b0d-a327-1798ec29d6e8,Erin Baker,push,446.75,2025-01-18
99917e96-c14c-496f-9a59-a6e8f11fc002,Michael Meyers,citizen,238.01,2025-04-28
e6de566e-7693-46bf-b2be-e3ba0160f544,Ryan Bolton,rest,758.18,2025-09-04
a9e39c49-282d-493a-9336-421c43a6f596,Theresa Smith,go,358.13,2025-07-23
14c4c67f-5509-4810-a560-35b0e165bde4,Madison Hayes,put,646.4,2025-04-15
852ba9dc-14cf-4fa1-88aa-33b32ca55d60,Thomas Collins,of,195.35,2025-06-26
cb677879-272d-42bd-a85d-d58d4b2feb3e,Angela Wilson,any,815.6,2025-09-19
10e22220-8e85-432d-90dc-03e1e3d4ca82,Francisco Wallace,media,483.64,2025-03-21
6e814a55-bbfd-4419-a5f4-7be702343f43,John Jenkins,catch,87.34,2025-07-07
6ef78a10-4797-440f-a769-512bd6a9b46d,Anthony Rasmussen PhD,such,492.54,2025-09-09
98c470c1-ced1-45ec-b98e-54cc48455e24,Dustin Ruiz,plan,413.38,2025-03-03
49f98abd-2aff-46ba-a716-e2b13797f7cf,Riley Herring,mind,169.63,2025-02-18
6106968b-56bd-4d74-80a0-c3c381af62f9,Karen Morrison,theory,586.98,2025-09-07
5902c96c-eae4-43d4-9079-08132cf34c10,Michael Lee,base,104.11,2025-04-25
e1345cd2-0403-4ad9-8db0-c93434017347,Dennis Farrell,option,711.18,2025-06-04
03cb06b1-ac2b-435d-b0c6-39f8b1f2f150,Alan Hensley,recognize,288.45,2025-04-08
33edbc7b-4cb6-4bc2-8a36-7e7c603f6650,Adrian Jones,site,431.5,2025-07-31
0b693f11-cc38-4178-ba96-b3875353706a,Michael Cantu,stuff,77.1,2025-06-22
c8059174-7b1b-4b9e-a58b-c97e9843d217,Cameron Peck,daughter,403.96,2025-01-10
eeca8ec8-3e51-473d-9fc0-9671065b7621,Stacy Meyer,perform,839.38,2025-09-11
3ec6c6f8-8c06-416f-93cd-befa3103760a,Mrs. Mary Gibson,bill,179.63,2025-08-02
522a90c0-e8ab-462b-a70e-063d6f128e69,Andrea Rose,card,756.73,2025-07-10
494cf743-e6e3-4637-b0ed-6456cde2eec5,Patricia Jones,professor,200.5,2025-04-07
edb009f9-23ef-4dd3-a3cb-ec59f52484d5,Melissa Cortez,mind,231.0,2025-01-03
e19d89b0-19b1-402c-9c87-232af46d83ed,Lindsay King,beat,338.47,2025-04-20
313a32d7-efdf-42e8-9bf6-55f72c7cf21f,Rebecca Flores,again,820.77,2025-01-19
3b90c514-dccf-4f33-b686-703accfe3710,Robin Houston,first,393.16,2025-09-18
b0c64ab9-71cd-4290-a491-043beb54f9ac,Derrick Walls,side,744.86,2025-06-14
c53c711e-e590-4e25-8ffa-efbff70a3105,Mitchell York,together,470.28,2025-06-11
bbef64c3-3cc0-4182-8f1b-d18dc008802a,Colin Payne,employee,180.86,2025-04-07
cb28c220-685b-4ed9-bc95-09aa2a269475,Angela Weaver,woman,257.84,2025-04-02
4bd03267-8a1e-4a5d-8c79-2896f978bb31,Savannah Frazier,feeling,166.77,2025-05-11
74a3bd15-4f44-478c-99b7-3fd3378b1782,Kelly Freeman,push,266.9,2025-06-22
7c764fb1-d4cb-4e99-af97-11c6141c496e,Dr. John May MD,item,384.49,2025-06-18
1c774bb3-1502-46c1-b5d1-670a091f0f12,Jose Howard,child,479.73,2025-06-22
35449561-992e-44b1-8e76-08b25b9b0981,Debra Sullivan,hour,-7.82,2025-03-19
b6f91adf-9f16-438e-8527-d6ba2678950c,Lauren Flores,us,495.83,2025-03-28
ac32227a-bdbb-4488-971a-9378d9a6415b,Edward Montgomery,war,315.09,2025-06-10
06cb553b-f00a-4a98-9f13-e2d6182fd4b0,Cory Gibson,require,288.83,2025-05-19
cc12074e-4e72-4709-a523-cb54dc91191c,Timothy Lester,total,847.61,2025-06-23
45aaf5df-9d87-4b79-8864-57b4df07310e,Eric Porter,authority,613.63,2025-03-30
4c938cf5-3e16-4fda-b3b3-1a3329432e14,Michael Rivera,civil,605.16,2025-08-01
ae60147d-b0b6-4aab-9ae9-4e738a5a96ae,Mr. Jeffery Sanchez,purpose,160.73,2025-05-19
c7614e54-6579-4bb7-8bff-c8181389944a,Sergio Baker,wonder,215.12,2025-06-04
1f597afc-f091-4ee3-9a37-7161e09d02a0,Cory Smith,near,362.49,2025-09-05
e9908ca1-fc58-440f-8be2-a07c3e6e1aea,Jason Boone,understand,743.78,2025-01-03
3208e661-38b4-4fba-a3d2-d19b6d9107e2,Joanna Charles,game,351.69,2025-04-02
571d3857-b80f-4e2a-b377-0251e5e59865,Leah Mitchell,positive,192.86,2025-06-14
7c4c9cc9-3bd4-4cc1-8aa9-fd4b57fc4f88,Kristin Page,risk,285.66,2025-08-21
de77c39d-2847-4591-a6db-a88f6dd8b33c,Theresa Thomas,must,98.42,2025-03-10
2d8e46a4-0bfc-41ff-b80b-1bc1f86f13cc,Sharon Price,set,41.42,2025-01-06
5c908ad2-6b3e-47b9-bc7b-2f44e2885631,Raven Preston,effect,885.6,2025-04-27
aeb4c561-c7bf-4241-aa23-9e9a9c53fac5,Anthony Young,side,382.01,2025-05-03
b418ec7d-0925-4f9c-aa41-ed304a7adc8b,Brian Short,medical,54.97,2025-09-16
c4242b0f-cee2-4639-b66d-95de78cfc05c,Casey Snow,stuff,206.4,2025-05-11
878e9de2-daba-42fa-9a05-02042902f36c,Ms. Regina Carpenter,state,768.62,2025-07-07
8b779388-cb5a-41fd-ab5d-0c6c4311b267,Laura Martinez,approach,466.26,2025-08-17
1e3c5cb8-4de9-4333-8828-d97cd4d0a54e,Melanie Alvarado,short,11.81,2025-01-04
ce5f7331-68d6-4c7c-bd2a-900810393e7c,Susan Dillon,brother,49.16,2025-07-04
11ea9a39-6174-418a-86da-0eb65abf1258,Rachel Chavez,know,381.3,2025-05-31
b2b62afd-5ad0-4342-8496-6ae0c45c6bd9,Casey Owen,others,881.91,2025-04-03
30136d66-a8e3-47cc-8639-899ac45ef5df,Janice Lloyd,tell,554.59,2025-02-13
44e008f1-7411-4922-9301-72de6f5b390c,John Smith,human,123.87,2025-06-09
a23efb78-4773-4dc0-8c29-89feb31d4c77,Ryan Robles,half,58.78,2025-06-02
02270cbb-46ba-4d8d-9d5b-872783854141,Christopher Freeman,defense,340.53,2025-06-06
3de9a2c1-1786-4828-a924-e71a2936324a,Tina Trujillo,most,740.28,2025-04-05
af3185d8-6135-4a38-8ceb-c15908081e07,Michael Villanueva,authority,863.57,2025-05-26
6eb0a674-53e7-42ca-b6da-4a230ca8466e,Deanna Chapman,management,604.01,2025-04-15
33eafc8e-b111-4593-8d10-db5ae83d44a3,Joanna Powell,include,99.76,2025-06-23
a7607503-eea1-4b45-84cb-67ac7350aa54,Michael Barr,hotel,686.73,2025-07-20
f15ee413-cf6b-4356-8dc7-d2a0282b8d8e,Nicholas Martin,market,627.91,2025-06-24
00582d2f-9bf2-4fb8-9943-981b6bfc7970,Stephen Hall,peace,341.61,2025-06-14
bc48654f-71e8-4df1-9029-0f9934a23c3a,Mary Baker,goal,670.25,2025-01-11
62b64b75-def3-448b-b87b-919b2a6941d4,James Gardner,race,750.67,2025-04-03
77fe0091-85ea-4bc7-b8a5-28c601c42d05,John Hunt,since,355.94,2025-02-25
ad1c7f0e-0802-4632-a276-a330713bc8a2,Lauren Thomas,think,269.87,2025-08-29
8e947047-de52-466c-a73d-6dc2c9b715e3,Charles Black,light,771.4,2025-04-13
e07160ea-ae95-420c-a07f-9fc1e377e319,Samantha Cortez,southern,611.65,2025-03-23
f7baf2a3-c448-4c78-b3c3-ddf040e787c7,Brian Meyer,determine,175.53,2025-07-30
24bbf5dc-cbb5-4ef5-9be3-1373c39df6d0,James Garcia,kid,431.36,2025-08-27
498dfd34-dd73-4ad7-acdc-5277c95e3225,Jeff Dalton,assume,399.16,2025-05-29
e45e859e-8375-4779-a60f-484bae584757,Trevor Williamson,southern,516.34,2025-01-05
f6cafa81-07b5-40f2-b669-e1fe635a213c,Kayla Richardson,create,829.8,2025-08-05
242a62ff-3cd3-461e-8606-37e92faccbd1,Richard Dunn,role,148.69,2025-05-13
b85a31ed-6587-43d6-97e1-04acfed31024,Dawn Howard,future,454.41,2025-01-01
a65dd353-a29f-4c0c-b64f-eee80199d3e9,Deborah Wright,theory,37.41,2025-01-03
43df437f-bf3a-467b-9768-5916ac1d647b,Brenda West,car,563.68,2025-07-11
0800b103-ce17-4eda-8a2f-a74c2df39130,Daniel Murphy,role,536.78,2025-06-15
6381a5b8-832d-4b5b-b9b7-b89af35f1039,Tammy Lopez,moment,114.56,2025-09-07
a9533b33-e3ad-48cc-aa93-f59b196bac4e,Meredith Hernandez,school,372.83,2025-02-11
21baed98-d6c6-4e55-ab85-39e6fe7db895,Wesley Santiago,important,346.44,2025-02-06
2c678ff6-d039-465f-b90c-4a0da0e4e79f,Dawn Williams,military,464.59,2025-01-22
c377a7d3-c23c-45fb-a1df-d414d8907897,Brittany Jones,community,629.85,2025-01-26
1fd2ff0f-472c-4175-a6cb-e8b2ae29c9bf,Judith Quinn,threat,345.17,2025-09-17
69aa9791-e767-4eed-ab8f-b3fc27c959f8,Casey Gutierrez,picture,179.28,2025-03-23
6d839760-201a-4c64-91cd-4042f21cfb3c,Robert Powell,matter,374.62,2025-09-19
0d414e34-6428-4568-84a9-b95847f3ab0d,Samantha Little,among,184.44,2025-07-16
49aa0471-29de-4412-b8f6-3b2aff877b39,Bryan Proctor,relate,624.54,2025-03-24
7fc97b65-2ea1-4ea7-8809-c8397847bc31,Katherine Harvey,drive,673.84,2025-05-11
343d8619-2c71-4f38-a18c-d565535d7433,Brett Nguyen,listen,353.3,2025-07-19
684f1f30-783e-4823-b5b9-dacd447e94d9,Benjamin Stevens,baby,10.35,2025-07-27
b36d3443-8547-409b-8fdd-76c1df93dc26,Jason Garcia,per,120.91,2025-08-20
7e1f60e9-c43f-4f39-901b-23efc551d660,Kelsey Walker,his,523.97,2025-03-21
4aa86307-9ee5-430b-8718-6bc4c96e97e3,Kimberly Perkins,spend,210.92,2025-06-29
22d4cce4-895f-4929-b1b6-e11bd88cf44c,Darlene Arias,something,53.22,2025-08-02
abf8c16d-eb62-4508-911a-79a0eafba18c,Kayla Davis,despite,476.2,2025-04-18
6e84673b-5053-49fd-bc0b-8ae606327ee2,Robert Johnson,sign,338.87,2025-01-02
d34bd2be-7c7a-47ac-84cf-00a0d83c73b0,Sandra Simmons,happen,611.19,2025-03-07
87afbb83-ea81-46d7-9508-64fcdecac579,Jean Simpson,recognize,366.74,2025-01-03
c4d60c3f-b99e-4b97-bcba-f6244a17c892,Robert Reid,carry,281.46,2025-02-22
7fb3f4dc-1628-4973-b71a-938e82d90cbf,Karla Myers,glass,400.89,2025-06-16
15629608-eff1-418f-833a-bf5e0b79b0aa,Roy Cruz,too,844.28,2025-05-04
9f5f02eb-997b-4e21-9c09-a6b005c24f78,Michelle Reyes,total,359.29,2025-08-31
11372448-8cd3-497e-9ab6-95d1f58e3c9f,Michael Williams,occur,125.92,2025-06-03
d53b3c67-f37e-4009-ac4f-65a3545caba9,Stephanie Moody DVM,and,888.05,2025-09-19
197b40ef-9b04-4e2f-ae0a-8400c63090e4,Dana Braun,without,412.39,2025-02-25
c319b3ce-dcd2-44e5-b307-3266fb60e1df,Ryan Dominguez,forget,620.94,2025-02-20
539985a1-4fa0-4e4b-8669-bd79b24c219d,Brent Pena,education,156.44,2025-04-10
e4628581-205c-45b5-a2bb-c7d36c68ed26,Katelyn Fleming,she,270.35,2025-07-21
c72dc8ed-30c9-4f39-a97c-12e946112c35,Andrew Wiley,peace,557.68,2025-03-19
9149d099-8ea1-444b-85ae-f77f3da1c843,Greg Burgess,eight,190.9,2025-06-02
393cbe55-d4a5-4d03-ac59-cdfc18775d20,Shawn Lawrence,relate,141.7,2025-02-05
7faf00c8-9b66-4b21-b3e3-df9e0d31c406,Bonnie Simmons,especially,514.83,2025-03-05
3f5760bc-3530-41c6-bad8-afb2a65e972f,Kyle Miller,social,574.32,2025-08-09
76d72961-dfcd-41a2-bae9-adaffa7e6c58,Carol Mccoy MD,collection,21.92,2025-04-07
24a7ef02-9c77-4218-91b7-77edcf0015be,Barbara Daniel,without,361.98,2025-03-23
9f2af95e-f789-4f9a-b3b5-5a5d54a66abe,Lisa Turner,candidate,857.88,2025-07-13
37a754d3-d116-4dfd-a741-25fdc65076f1,Robert Burke,tree,434.74,2025-04-27
06cdbbac-3ecd-4265-8246-ba5df6d4ce34,Tyler Oliver,quality,518.53,2025-08-09
af772ec6-5330-49cb-859d-448c931998d3,Louis Smith,but,888.99,2025-08-18
aaf65fcd-4afc-4f58-bc07-ae8091df9902,Laura Jones,become,568.25,2025-03-03
c3ee538c-8cb4-447e-8979-ec296e9a65a7,Angela Peters,either,751.24,2025-02-25
3da4d067-9360-4786-912e-9a4808ba045e,Robert Kelley,leave,446.6,2025-03-12
f4f534fc-545c-45f3-8925-f982e13f0a3e,Michael Hensley,fear,166.74,2025-09-02
5a44acec-763f-4d1f-ab50-73de8babaed0,Robert Nguyen,need,54.72,2025-03-06
def87602-7fd3-4a3c-b5e3-82e35854296b,Mrs. Emily Brown DDS,mission,89.9,2025-03-20
06c40e0f-bc0a-4917-ba7b-c8cda675b2a4,Mary Mckinney,group,68.6,2025-03-03
865a16d1-1a96-4e2e-883c-6f47f5aa4d07,Ana Dalton,popular,33.12,2025-03-01
9151a79d-55f4-4759-abe1-29b9f7277833,Brandon Sanders,month,55.96,2025-05-10
b157e045-6693-461b-b470-2dfc7e65fc8e,Brian Wilcox,end,605.81,2025-09-09
04c38ba7-ef4e-40b2-94be-a7827c7051b4,Lisa Hughes,carry,196.25,2025-01-21
ca05fd63-899b-4e7d-960e-49ef12b18133,Brandi Esparza,member,840.4,2025-08-06
75d9ae0f-0096-4a08-9d02-2994e73cba9b,Mary Richardson,reveal,402.52,2025-05-22
6dafa339-5d92-41bb-886d-be98f4f88f37,Cory Campos,course,102.32,2025-08-22
f396adfe-2495-47e7-9b80-0012cbcdfaae,Shaun Carter,cup,46.8,2025-04-11
f8d72998-571c-4fee-aa2d-b9c09365fc4c,Allison Watts,myself,313.4,2025-03-24
4c10e3b6-ef06-4dc2-bd44-cafc84792ec4,Angela Alvarez,happy,110.63,2025-02-12
a5735270-127f-4fd4-9c3b-8ab0a5d839e2,Timothy Smith,world,325.6,2025-03-02
4e358e0c-d40a-4f4f-8aab-61f14cc6a10b,Catherine Lyons,arm,857.64,2025-05-16
64871954-bb4e-4558-8035-cbb3f771bd84,Derek Hunt,themselves,825.19,2025-02-21
34529f3e-823d-4e0b-8a80-c36a6e529ae1,Raymond Sherman,American,305.61,2025-03-03
a7dcf81e-1e1b-4b4c-815f-62d8cae0d6df,Patrick Morris,level,822.06,2025-08-11
57dc6658-e079-42e8-a9ea-3ab917a3c013,Christopher Thomas,write,68.65,2025-06-06
3f7aceb7-30da-4e61-ab97-6c6fe320bf8a,Carol Atkinson,indicate,294.68,2025-05-28
1f8eb6ee-85c9-4bfd-a8cf-41a80ffc8983,Amber Green,new,137.57,2025-08-06
263ee74b-5b70-4f0e-bbf7-22f5b70c3d30,Ryan Mcgee,method,838.08,2025-07-12
e9f374f6-8172-4183-acf9-d44e75a94ca7,Christian Hardin,memory,66.34,2025-03-29
eeb36064-1cc4-4a99-81f9-57e06278de1b,Tammy Mcknight,side,693.77,2025-07-27
025cfe74-21da-4bf0-93d4-18aaacc1ec88,Gregory Barr,artist,141.46,2025-08-14
3f6f5495-2b03-4f3c-ae36-954d376dc7b1,Luis Marshall,down,376.51,2025-04-06
8d092e5e-0c32-412b-a42a-8838e536c109,Craig Lopez,or,546.78,2025-05-12
a4a2e4bb-b68b-48af-9313-dedb9c987679,Sarah Ferguson,hear,285.86,2025-07-16
a165961c-b120-49a3-87bd-814e709e21e7,Mary Rosario,break,253.63,2025-02-17
f63bc8d4-4a83-4da3-af2e-3d80d8415f98,Alexis Clarke,what,724.22,2025-03-16
6f3e5578-e7a1-4371-a52e-5907c791578e,Briana Malone,improve,695.59,2025-07-29
f3de8a60-b4d9-4afc-8097-817ad081b0b4,Chelsea Peck,onto,716.09,2025-04-30
a1b0a371-b33c-4ae8-9a4a-b8531f6c8f73,Kyle Brown,hospital,560.26,2025-08-05
764f3ed6-cf1c-4a2c-aa3c-17e4ab7879cf,Crystal Hayes,heart,596.19,2025-03-04
81830440-9dee-459b-9f4b-52f5badf8eac,James Cooper,one,738.03,2025-03-09
90191901-e48d-4aee-9044-e9d35991fbc3,Sara Mueller,assume,479.36,2025-02-17
7ad36646-9363-4a45-84ac-c042501fb460,Cheryl Tapia,note,98.18,2025-09-02
d74a90cb-2173-4634-8124-8b79f33c4726,Gina Larson,test,534.64,2025-02-03
642b20a5-6399-47d4-b60c-1887a4e4987a,Kimberly Riley MD,effect,298.13,2025-07-23
a915ceda-0c8f-4b45-a57f-4b5145214570,Jennifer Todd,these,-0.29,2025-08-29
6c7ba2ac-4b3e-42fa-86fc-9aedebe7a685,Bryan Caldwell,toward,256.7,2025-08-14
9e8aebb3-ba6b-4cff-b551-8561628bcd66,Evan Davila,protect,325.11,2025-01-08
aefce982-4352-47fd-a038-fcee3c3b1068,Jennifer Aguilar,buy,276.16,2025-04-08
cd88054b-420d-44c9-96bf-bec7bc521749,Jennifer Roach,when,280.47,2025-07-12
7a08e0a1-a6b9-49c8-9864-86483f21b54d,Nicholas Tran,understand,723.8,2025-07-10
ac8897ad-ea06-4bb3-af85-5c280eb90172,Michael Small,American,76.96,2025-08-13
b020315c-320b-4160-b082-b9db3ab85c35,Sandra Rodriguez,most,379.71,2025-01-11
60d5839f-054b-4449-8233-28ce1eef1d81,James Jensen,central,823.13,2025-03-17
0af487f4-7800-4737-9488-ccbfdd64ab07,Kelly Powell,we,61.66,2025-07-18
bc30fb46-3a10-47fc-ba99-46151e3dfb19,Steven Thompson,year,505.65,2025-06-26
7207c00c-9690-40f8-84d5-322b324075c7,Suzanne Moore,too,495.18,2025-06-08
0a437cb0-74ce-4219-a2e7-8b95e93a8c9e,Jeffery Ellis,member,187.78,2025-05-03
8a8a2b70-ab84-4c07-b8da-98d162f8f8f8,Steve Richardson,upon,288.96,2025-03-02
65224bfb-0d83-41eb-91ff-24d76f4629c5,Chad Reyes,feel,876.52,2025-07-31
acda8648-63f9-4ff1-94ac-905ad7990e15,Alexis Howard,half,429.7,2025-07-18
735ce96e-4a26-418a-9e48-e254c94eda7e,Sarah Villegas,really,201.83,2025-05-30
5f5cc96c-6700-471f-b643-9a182cca7d0a,Tyler Hill,see,762.92,2025-04-26
c792e214-d706-485d-9d83-0783b202b746,Jodi Hoover,idea,281.41,2025-07-12
4418291f-3281-49b9-855c-ed968f9f7015,David Morris,ready,348.09,2025-05-11
873cb25a-e1d6-4d49-8c35-dac02dc8ea1d,Cory Hess,memory,404.84,2025-06-28
33f71047-1b69-4631-a2bc-29170e8bfd90,Benjamin Ware,next,514.68,2025-06-10
3196d750-7b52-4d06-a08c-5be520a62174,Taylor Beltran,mind,889.95,2025-04-11
7e4f42a7-86bc-4d34-abb7-192b5926f344,Jacob Thompson,development,422.79,2025-02-22
16392800-e8ac-4629-ac28-3dd3f67ee2c0,Barbara Bond,total,277.09,2025-08-22
b2019f56-7df6-4eec-a880-ddc0f91a76dd,Sherry Shields,company,385.28,2025-01-07
ef3bef4a-8da1-4f42-90f5-819fbc3d07a5,Joshua Sullivan,fear,180.38,2025-05-29
d9a890d9-3877-4df4-84e0-fcd183b2b199,Melissa Robertson,either,510.83,2025-08-21
0d6cf762-68da-45c3-8989-730481a18789,Jason Robbins,list,762.29,2025-09-17
86aec4d2-ec0d-4b0e-b560-5d1bdfef61ad,Jennifer Clark,understand,118.13,2025-03-25
c5011e83-b7c3-4841-abd0-6e510b6fc7e3,Kristin Brown,foreign,545.42,2025-04-22
7288d0c4-0d78-4f67-8e50-93d986d1a819,Lisa Gillespie,night,146.04,2025-06-08
5faea136-7459-41cc-bf69-2c621fcf5646,Meghan Glover,suddenly,282.94,2025-08-30
9e1db307-9fdf-4828-8586-8e75140c1324,David King,throw,531.67,2025-03-18
d0384e6b-7933-4a58-8861-5cb2f38edf1c,Rebecca Robinson,whatever,862.15,2025-05-14
c9981168-b7ca-4df6-a242-1134b7658398,Alyssa Thomas,agent,310.46,2025-03-13
459c60f9-2312-41b2-8fa8-6d8be7df9295,Bobby Shepherd,attorney,102.04,2025-09-09
34578631-5c2f-44c5-81b6-33a3d5b9b550,Mrs. Wendy Gutierrez MD,image,857.38,2025-04-29
5d00c26c-c4c0-461d-99ad-cd0559f4c36f,Peter Martinez,be,278.6,2025-07-27
76b923e9-4c29-433f-8fa7-d8a1c0174f80,Crystal Hinton,rate,857.35,2025-03-11
1d98ed75-4bca-4a95-9d55-f0da712a9ec9,Karen Castaneda,seven,55.57,2025-08-06
a666048b-427e-4e07-8228-fe3d871cbce9,Lindsay King,you,832.27,2025-02-12
f09e4689-dc9f-4238-a146-cc0c198f6bc4,Sara Barnes,nothing,894.69,2025-08-31
e245e532-ce46-4fc8-bd99-27902a95fc43,Angie Simpson,walk,749.94,2025-06-22
9d51dcad-45bb-453b-abf2-0abf7379ee02,Morgan Carson,use,232.99,2025-08-28
048f0c6c-a345-428c-9b21-67792b7d60c8,Marcus Freeman,fight,412.86,2025-02-25
4d609f83-16c8-4ee9-8d9d-476e94b00185,John Zimmerman,child,709.35,2025-03-04
9553e5ea-66e9-459d-ab15-af4348ffdc2d,James Hernandez,eat,789.91,2025-09-19
ced24f70-b41b-40c2-918a-ab5041e21150,James Lee,same,51.23,2025-03-23
d33df243-2f1d-4617-a39b-bd7fc3f523f6,Jeremiah Gutierrez,can,69.25,2025-06-12
a1c9c042-9048-4595-9fe5-ef1d51801b7c,Peter Rasmussen,some,482.84,2025-09-15
765086d1-b6f4-4858-9bb4-0f50723bfd65,Amy Pugh,agency,776.57,2025-08-25
632f189b-afad-4afc-b24e-b5c1a2645bf3,Angela Doyle,mouth,696.42,2025-01-28
93e3a350-888a-4a09-8ab8-d29f66edab2a,Ronald Jones,sort,339.72,2025-03-19
b2668041-8cae-4b14-8eae-8e9091fadf35,Brian Ware,lot,16.26,2025-03-15
771bc1ce-ca2d-4a53-b41b-30d1bc3fd5b0,Mr. Justin Henson MD,pull,63.77,2025-03-07
28be6285-ebc7-4a65-b353-14a470cf6cda,Amanda Brown,thank,388.1,2025-04-01
6981ab02-829c-448f-a253-ba362fcf28ed,John Guerra,education,711.79,2025-02-25
72e49cc1-9ef1-4b13-86f5-81297a1cf0ed,Alex Evans,none,431.81,2025-05-17
254906a5-dbf6-4f03-81ca-efe22f8d1b1a,Jasmine Harris,small,478.83,2025-01-18
8d0ed9e4-41a6-4695-95fe-d09672f8c10f,James Cochran,appear,123.62,2025-08-24
a2a0ad91-2bae-44fb-81ab-fde94b37f75b,Jeff James,total,647.35,2025-03-11
39fcf302-f2c6-4538-87e4-d382d9737f13,Taylor Fuentes,establish,866.98,2025-05-10
0fb51de0-33ad-40f1-98bb-e8228013cf5d,Mercedes Lopez,identify,688.14,2025-01-31
79cc48bd-78ba-475b-941e-7d696beb2362,Erica Boyer,worker,834.53,2025-01-11
6cd1bc66-48fb-4457-a766-6b441a1ddea4,Jacob Wheeler,still,461.17,2025-04-02
0fdb37d6-3d3e-4e6b-b3e0-d80e9cf42da1,Joseph Harris MD,alone,324.83,2025-09-11
6eefe05f-968d-4f74-b261-a9cec02381f3,Jermaine Carlson,laugh,411.12,2025-01-13
4fc2d1d8-d6ac-468f-bdce-3f6095987d66,Marie Ingram,low,36.27,2025-07-10
1f68b140-cb2f-4869-8f9c-dc2220363122,Jay Marsh,interest,676.93,2025-06-22
520c5fcc-5061-4599-a930-ebf45775f653,Roger Moran,significant,50.08,2025-09-13
449454f9-6d68-48e8-b9e0-46212890a5a7,Stephanie Jones,rise,171.81,2025-07-29
875a9166-b883-4eb1-a3a1-d9a3fa75a630,Jeffrey Griffin,we,228.53,2025-04-14
0c132943-299f-4fd4-ba2b-65034903141a,Melissa Rush,often,847.27,2025-08-30
277aa207-4dad-4932-a7f9-e1b5ab45a063,Casey Gutierrez,institution,423.24,2025-07-01
b9a8c295-c45e-49d0-905d-f72155281051,Thomas Noble,two,538.09,2025-08-24
a3c688de-6133-4ee4-a0e7-724d467e5c5c,Daniel Barrett,town,204.86,2025-09-05
0bcf257e-d7b9-46b5-b620-32504bcb441a,Jamie Brewer,ever,578.79,2025-09-18
bf231cac-67e1-4c61-9b17-a3f6f894e461,Nathan Rowe,foreign,593.83,2025-06-22
75e6ec95-3e01-4d10-98e7-f6509c420f8e,Steven Duffy,cause,622.72,2025-03-31
cab88ef8-14a0-4045-a99d-902835f4a806,Frances Coleman,lawyer,79.87,2025-07-02
d0822aea-3457-415b-9a77-a212b155f870,Mary Allen,test,57.6,2025-03-01
fd9ae294-dcd5-4547-a489-1d1fc9b28e0b,Deborah Snyder,security,23.1,2025-02-23
e025824f-d729-4631-8a0b-eba465581cc0,Travis Chavez,nothing,488.74,2025-08-31
76fdd57d-04b0-4f49-bc57-63fe1ad47b43,Christopher Thompson,young,379.38,2025-05-17
2de27dad-0e5a-4a57-9501-141f92111da8,David Mathis,last,556.99,2025-08-19
cf410ae2-6822-4764-a673-362b0c35d47f,Kelly Moore,challenge,603.37,2025-09-14
aea302fb-275a-44fb-86bb-7bbbde445c44,Sara Alvarado,decision,99.5,2025-07-14
ae37cf21-4618-4538-8794-0b88115888c5,Betty Huber,floor,58.23,2025-05-05
eac93eef-d3e3-46a0-bb2d-3db45b9c3211,Michael Thompson,red,810.1,2025-06-14
74cc09b8-9d20-45a6-9593-1b478d00ea7a,Kevin Jennings,cause,775.62,2025-04-23
850402d3-efe0-4e43-9322-791756b015b1,Samuel Lopez,ten,759.51,2025-08-14
9b78a147-7bec-40c4-80c9-3a106731342f,Sarah Blair,according,407.76,2025-06-18
ef13305f-5d0c-4c8f-b881-e23eaeefbf12,Gregory Clark,indicate,115.7,2025-05-21
f9bdafe3-98f2-4f7e-84a8-f4879e556b12,Sue Peterson,should,24.91,2025-02-27
8e92bd50-479e-4967-86c1-a8ffd555100b,Thomas Cruz,example,269.54,2025-03-13
b783441e-39a5-4dfa-bf9e-495d3f2ddc34,Carlos Hill,instead,550.82,2025-08-12
8ef8506b-8448-471c-8db5-87adb10171f4,Alexander Davidson,land,226.9,2025-01-06
f086b26b-b510-43fa-94e9-a6dbba374d87,Daniel Frye,past,198.83,2025-03-05
c3b3fb7f-d941-4d6c-8058-ba96d33980bb,Janet Myers,hospital,561.71,2025-03-28
12742f06-a239-403a-848d-64dcb5763654,Raymond Martinez,movement,658.83,2025-06-07
93afa358-b352-4947-8acb-9625633ccd31,Barbara Burke,heart,286.44,2025-08-23
8a380786-08ac-4e22-b957-b2fbc5c61c13,Sharon Shaw,blood,871.68,2025-01-21
fcd5eb0f-c6fa-4cd2-bc6f-ddbd6e651349,John Davies,matter,800.32,2025-04-29
